TIMESTAMP_START,TIMESTAMP_END,DTime,NETRAD,P,PA,PPFD_DIF,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,TA,TS,TS_2,TS_3,WD,WS,CO2,FC,H,H2O,LE,SB,SC,SH,SLE,TAU,USTAR,ZL,PRI,G,SAP_FLOW
201001030200,201001030230,3.104,-28.76,0,98.25,0,0.02,0.03,84.05,-0.49,1.05,-1.74,4.42,4.79,5.34,212.26,2.68,412.24,1.52,-22.28,4.38,1.42,-8.01,0.07,0.89,-7.65,0.58,0.69,0.02,-9999,-7.72,-9999
201001030230,201001030300,3.125,-73.13,0,98.23,0,0.03,0.03,83.58,-2.08,1.95,-1.79,4.41,4.78,5.33,215.3,2.59,412.06,1.01,-41.66,4.33,0.47,-7.97,-0.09,-0.87,-26.2,0.58,0.69,0.03,-9999,-7.685,-9999
201001030300,201001030330,3.146,-75.1,0,98.22,0,0.02,0.03,84.51,-2.1,2.34,-2.03,4.4,4.77,5.32,219.76,2.29,412.11,0.67,-48.12,4.32,-1.04,-8.04,0,-3.83,-21.62,0.42,0.58,0.06,-9999,-7.75,-9999
201001030330,201001030400,3.167,-31.1,0,98.22,0,0.02,0.05,84.78,-0.3,1.49,-2.08,4.39,4.76,5.31,218.36,2.32,412.26,0.59,-20.82,4.32,1.11,-8.17,0.13,-0.7,21.55,0.33,0.52,0.04,-9999,-7.88,-9999
201001030400,201001030430,3.188,-19.38,0,98.2,0,0.02,0.04,84.09,0.02,1.12,-1.93,4.38,4.75,5.3,208.25,2.95,412.42,1.16,-23.9,4.33,-1.01,-8.33,0,2.37,-6.64,0.77,0.8,0.01,-9999,-7.885,-9999
201001030430,201001030500,3.208,-19,0,98.21,0,0,0.02,83.48,-0.1,1,-1.72,4.37,4.74,5.29,218.84,2.47,412.47,1.09,-19.6,4.36,0.13,-8.14,0.09,3.32,23.16,0.6,0.7,0.02,-9999,-7.82,-9999
201001030500,201001030530,3.229,-19.2,0,98.19,0,0.02,0.04,83.82,-0.15,0.97,-1.69,4.36,4.73,5.28,214.47,2.33,412.65,0.95,-14.86,4.39,-0.78,-8.09,0.09,0.41,9.99,0.5,0.64,0.02,-9999,-7.745,-9999
201001030530,201001030600,3.25,-21.61,0,98.16,0,0.03,0.03,83.7,-0.25,0.97,-1.64,4.35,4.72,5.27,208.26,2.55,412.79,0.86,-15.96,4.4,-1.94,-7.91,0.01,0.94,8.35,0.52,0.65,0.02,-9999,-7.685,-9999
201001030600,201001030630,3.271,-37.57,0,98.16,0,0.01,0.06,84.03,-0.79,1.18,-1.61,4.34,4.71,5.26,198.6,2.66,412.76,1.16,-23.47,4.43,-4.8,-7.87,-0.09,0.48,8.19,0.5,0.64,0.02,-9999,-7.615,-9999
201001030630,201001030700,3.292,-78.61,0,98.16,0,0.11,0.06,84.71,-2.37,2.1,-1.74,4.33,4.7,5.25,207.31,2.19,412.7,0.77,-34.64,4.41,2.02,-7.82,0.08,-2.2,-20.32,0.33,0.52,0.07,-9999,-7.6,-9999
201001030700,201001030730,3.312,-81.13,0,98.16,0,4.77,0.52,86.11,0.82,2.93,-2.03,4.33,4.69,5.24,203.44,2.36,412.79,0.59,-40.47,4.42,-1.1,-7.97,0.17,-4.53,-3.95,0.32,0.51,0.08,-9999,-7.72,-9999
201001030730,201001030800,3.333,-4.6,0,98.18,22.79,30.47,4.08,85.42,35.7,8.96,-1.97,4.31,4.68,5.23,209.88,2.94,412.83,1.27,-30.42,4.41,-0.23,-8.27,-0.12,0.93,23.77,0.64,0.72,0.02,-9999,-7.85,-9999
201001030800,201001030830,3.354,12.19,0,98.2,45.61,53.63,6.82,83.9,39.64,7.32,-1.78,4.3,4.67,5.22,217.44,2.72,412.87,0.9,-8.18,4.35,-2.54,-8.15,-0.01,3.09,-12.34,0.57,0.68,0.01,0.485241224,-7.83,-9999
201001030830,201001030900,3.375,16.28,0,98.21,68.1,72.64,8.72,83.23,43.1,7.73,-1.57,4.29,4.66,5.21,211.82,2.99,412.61,0.55,-5.38,4.39,0.1,-8.09,-0.18,3.24,-1.02,0.76,0.79,0,0.499335616,-7.71,-9999
201001030900,201001030930,3.396,29.26,0,98.2,99.06,104.66,12.54,82.94,60.88,10.56,-1.3,4.28,4.65,5.2,208.17,3.13,412.23,1.26,2.25,4.47,-4.11,-7.83,-0.19,4.43,35.87,0.66,0.74,0,0.516156862,-7.58,-9999
201001030930,201001031000,3.417,58.13,0,98.21,155.92,164.02,19.45,82.58,96.56,15.9,-0.98,4.27,4.64,5.2,228.83,2.26,411.7,0.39,15.8,4.55,0.95,-7.7,-0.15,5.02,42.38,0.5,0.64,-0.02,0.539856992,-7.44,-9999
201001031000,201001031030,3.438,96.58,0,98.21,238.46,257.53,30.03,81.82,156.72,24.57,-0.75,4.26,4.63,5.19,235.3,2.35,411.65,0.58,26.98,4.58,-0.24,-7.66,-0.06,3.74,5.82,0.47,0.62,-0.03,0.550768602,-7.34,-9999
201001031030,201001031100,3.458,113.77,0,98.17,259.36,285.23,33.27,80.96,174.27,26.82,-0.49,4.26,4.62,5.18,233.28,2.09,411.57,1.1,47.86,4.61,-0.66,-7.48,-0.03,4.14,23.3,0.43,0.6,-0.06,0.552149987,-7.225,-9999
201001031100,201001031130,3.479,132.27,0,98.14,278.93,320.86,36.89,79.78,199,30.67,-0.29,4.25,4.61,5.17,225.34,2.96,411.3,1.7,48.76,4.61,4.28,-7.29,-0.2,3.24,-8.14,0.69,0.75,-0.03,0.546599508,-7.095,-9999
201001031130,201001031200,3.5,105.41,0,98.12,255.53,285.38,31.96,77.93,172.43,26.89,0.03,4.25,4.61,5.16,221.03,2.46,410.91,0.07,19.63,4.6,3.67,-7.03,-0.25,5.07,6.65,0.53,0.66,-0.02,0.545346394,-6.96,-9999
201001031200,201001031230,3.521,123.58,0,98.09,232.54,346.18,38.71,76.37,229.85,35.09,0.33,4.25,4.6,5.15,210.08,2.47,410.75,1.16,71.25,4.62,2.91,-6.88,0,4.76,10.77,0.47,0.62,-0.08,0.549393874,-6.845,-9999
201001031230,201001031300,3.542,164.49,0,98.06,151.48,394.7,45.15,71.77,287.55,43.95,1.07,4.24,4.59,5.14,222.27,2.08,410.25,0.2,63.06,4.54,9.67,-6.89,-0.3,11.82,-37.89,0.52,0.65,-0.06,0.556647358,-6.735,-9999
201001031300,201001031330,3.562,48.41,0,98.08,130.43,137.35,14.97,70.92,80.34,11.47,0.82,4.24,4.59,5.13,232.36,2.59,410.12,0.28,22.91,4.43,-1.09,-6.65,0.04,-3.91,-42.37,0.36,0.55,-0.04,0.541268793,-6.615,-9999
201001031330,201001031400,3.583,26.52,0,98.06,91.89,97.74,10.32,72.27,54.47,8.03,0.58,4.24,4.59,5.13,239.28,2.1,410.58,0.51,4.91,4.45,3.05,-6.61,0.21,-3.85,17.41,0.25,0.46,-0.01,0.511392302,-6.545,-9999
201001031400,201001031430,3.604,16.78,0,98.06,71.43,75.94,7.75,73.48,42.37,6.27,0.47,4.24,4.58,5.13,232.9,2.3,411.04,0.72,3.12,4.5,-0.17,-6.38,0.33,-1.68,36.93,0.38,0.56,0,0.495451362,-6.475,-9999
201001031430,201001031500,3.625,5.05,0,98.06,36.18,39.4,3.98,74.91,22.3,3.39,0.42,4.24,4.58,5.12,227.71,1.85,411.3,0.11,-2.17,4.58,-2.56,-6.49,0.02,-0.93,6.4,0.21,0.41,0.01,0.525288603,-6.425,-9999
201001031500,201001031530,3.646,-6.54,0,98.06,11.83,15.06,1.43,76.17,8.17,1.57,0.36,4.24,4.57,5.11,225.12,1.56,411.62,0.74,-8.14,4.64,-0.03,-6.43,0.43,-0.88,37.01,0.19,0.39,0.04,-9999,-6.365,-9999
201001031530,201001031600,3.667,-12.89,0,98.04,0,3.07,0.37,76.26,1.19,0.65,0.31,4.24,4.57,5.11,213.78,1.53,411.83,0.59,-6.75,4.62,-0.61,-6.28,0.23,-0.83,-2.57,0.12,0.32,0.06,-9999,-6.315,-9999
201001031600,201001031630,3.688,-11.36,0,98.04,0,0.08,0.06,77.55,-0.21,0.59,0.23,4.24,4.57,5.1,201.22,1.21,412.21,0.12,-7.14,4.69,-2.95,-6.4,0.23,-1.18,21.57,0.08,0.26,0.11,-9999,-6.275,-9999
201001031630,201001031700,3.708,-9.75,0,98.03,0,0.01,0.05,81.36,-0.33,0.66,0.02,4.24,4.57,5.1,260.05,0.64,412.79,0.32,-5.22,4.87,0.4,-6.22,0.21,-3.47,91.94,0.05,0.2,0.18,-9999,-6.25,-9999
201001031700,201001031730,3.729,-9.24,0,98.04,0,0.02,0.01,85.98,-0.51,0.58,-0.3,4.24,4.57,5.09,334.15,0.7,414.38,0.42,-4.61,5.07,1.07,-6.31,1.03,-5.01,71.78,0,0.06,5.31,-9999,-6.28,-9999
201001031730,201001031800,3.75,-8.28,0,98.07,0,0.01,0.04,89.37,-0.51,0.56,-0.55,4.24,4.56,5.08,292.59,0.53,415.64,0.22,-1.91,5.23,0.3,-6.27,0.11,-3.98,53.6,0,0.06,2.08,-9999,-6.27,-9999
201001031800,201001031830,3.771,-8.32,0,98.09,0,0.04,0.06,89.62,-0.26,0.92,-0.47,4.23,4.56,5.08,240.17,1.24,416.1,1.21,-6.18,5.15,0.17,-6.26,0.38,1.21,13.13,0.04,0.19,0.25,-9999,-6.22,-9999
201001031830,201001031900,3.792,-6.89,0,98.08,0,0.04,0.05,89.5,-0.39,0.81,-0.45,4.23,4.56,5.07,273.25,0.96,416.85,0.53,-3.38,5.17,0.97,-6.19,0.76,0.4,0.9,0.02,0.14,0.33,-9999,-6.19,-9999
201001031900,201001031930,3.812,-6.71,0,98.06,0,0.02,0.06,90.23,-0.53,0.64,-0.47,4.23,4.56,5.07,298.52,0.87,415.53,0.72,-2.62,5.24,-0.63,-6.19,-0.94,-0.3,15.4,0.04,0.18,0.12,-9999,-6.155,-9999
201001031930,201001032000,3.833,-11.08,0,98.05,0,0.02,0.06,90.89,-0.69,0.66,-0.55,4.23,4.56,5.06,282.96,0.75,414.97,0.48,-2.64,5.24,-0.43,-6.18,-0.29,-1.32,-18.13,0.02,0.11,0.47,-9999,-6.115,-9999
201001032000,201001032030,3.854,-9.58,0,98.03,0,0.01,0.02,91.23,-0.34,0.69,-0.64,4.23,4.55,5.06,294.52,0.98,415.14,0.12,-0.91,5.23,-0.6,-6.1,-0.01,-1.46,2.07,0.01,0.09,0.37,-9999,-6.075,-9999
201001032030,201001032100,3.875,-7.42,0,98.03,0,0,0.05,91.3,-0.14,0.57,-0.68,4.23,4.55,5.06,279.21,1.17,416.07,-0.22,-1.11,5.21,0.91,-6.07,0.27,-0.6,-3.06,0.03,0.17,0.06,-9999,-6.04,-9999
201001032100,201001032130,3.896,-6.97,0,98.03,0,0.03,0.05,91.33,-0.21,0.39,-0.83,4.23,4.55,5.05,334.44,1.16,419.75,-0.62,2.43,5.15,0.16,-6.05,1.34,-2.49,-19.14,0.07,0.24,-0.05,-9999,-6.01,-9999
201001032130,201001032200,3.917,-7.85,0,98.03,0,0.02,0.04,91.39,-0.22,0.44,-0.97,4.23,4.54,5.05,340.68,0.98,421.73,0.16,0.29,5.1,0.1,-6,1,-2.13,-43.29,0.06,0.22,-0.01,-9999,-5.995,-9999
201001032200,201001032230,3.938,-8.29,0,98.03,0,0.02,0.05,90.68,-0.24,0.36,-1.22,4.23,4.54,5.05,359.37,1.48,424.3,-0.83,5.43,4.94,7.26,-6.01,1.09,-4.1,-55.8,0.09,0.26,-0.08,-9999,-5.98,-9999
201001032230,201001032300,3.958,-10.47,0,98.01,0,0,0.06,88.42,-0.3,0.31,-1.65,4.23,4.54,5.04,19.4,2.34,430.97,3.22,11.75,4.62,1.79,-6,3.19,-6.88,-144.1,0.25,0.45,-0.03,-9999,-6,-9999
201001032300,201001032330,3.979,-11.57,0,98.01,0,0.02,0.05,88.38,-0.42,0.39,-2.01,4.23,4.54,5.03,13.51,1.57,434.51,0.3,15.38,4.52,1.02,-6.08,1.34,-5.7,-53.83,0.14,0.34,-0.11,-9999,-6.05,-9999
201001032330,201001040000,4,-10.56,0,98,0,0.03,0.08,87.83,-0.55,0.11,-2.57,4.23,4.54,5.03,2.24,2.14,434.06,2.81,23.44,4.31,5.85,-6.03,0.24,-8.98,-83.27,0.21,0.41,-0.09,-9999,-6.065,-9999
201001040000,201001040030,4.021,-9.24,0,97.97,0,0.04,0.04,86.35,-0.54,0.05,-3.35,4.23,4.53,5.03,2.06,2.31,429.66,2.94,30.01,3.98,6.53,-6.19,-2.45,-12.54,-172,0.29,0.49,-0.07,-9999,-6.125,-9999
201001040030,201001040100,4.042,-7.31,0,97.95,0,0.03,0.06,85.09,-0.37,0.1,-3.95,4.22,4.53,5.02,6.49,2.26,426.01,0.94,20.98,3.75,0.23,-6.32,-1.56,-9.59,-103.88,0.24,0.44,-0.06,-9999,-6.26,-9999
201001040100,201001040130,4.062,-7.1,0,97.95,0,0.03,0.05,85.03,-0.19,0.29,-4.23,4.22,4.53,5.02,358.25,1.82,424.89,0.95,22.94,3.67,0.02,-6.55,-0.67,-4.64,-38.59,0.2,0.4,-0.1,-9999,-6.395,-9999
201001040130,201001040200,4.083,-7.33,0,97.93,0,0.03,0.03,85.44,-0.21,0.29,-4.36,4.22,4.52,5.01,2.03,1.9,424.37,1.11,25.85,3.66,3.74,-6.61,-0.21,-2.05,-4.52,0.22,0.43,-0.09,-9999,-6.545,-9999
201001040200,201001040230,4.104,-7.73,0,97.93,0,0.02,0.06,85.83,-0.27,0.21,-4.74,4.21,4.52,5.01,5.55,2.16,423.81,0.67,18.86,3.58,0.33,-6.91,-0.22,-6.1,-35.5,0.34,0.52,-0.04,-9999,-6.725,-9999
201001040230,201001040300,4.125,-8.21,0,97.93,0,0.01,0.06,85.43,-0.15,0.36,-4.83,4.2,4.52,5,5.7,2.29,423.33,0.58,13.74,3.54,1.03,-7.17,-0.23,-1.49,-29.82,0.25,0.45,-0.04,-9999,-6.885,-9999
201001040300,201001040330,4.146,-8.35,0,97.92,0,0.03,0.04,86.02,-0.2,0.35,-4.99,4.19,4.51,5,3.86,1.88,423.33,0.28,10.49,3.53,-0.77,-7.32,0.05,-2.58,-9.41,0.16,0.36,-0.06,-9999,-7.035,-9999
201001040330,201001040400,4.167,-7.79,0,97.9,0,0.01,0.06,86.57,-0.06,0.5,-4.94,4.19,4.5,4.99,13.86,1.53,423.49,0.38,9.63,3.56,-0.07,-7.3,0.11,0.78,19.93,0.16,0.36,-0.05,-9999,-7.145,-9999
201001040400,201001040430,4.188,-7.33,0,97.89,0,0.02,0.06,86.82,-0.08,0.42,-4.93,4.18,4.5,4.99,3.17,1.72,423.46,0.35,6.13,3.58,0.34,-7.61,0.04,0.25,2.48,0.13,0.32,-0.05,-9999,-7.23,-9999
201001040430,201001040500,4.208,-6.9,0,97.86,0,0.02,0.05,87.38,-0.2,0.28,-5.01,4.17,4.49,4.98,8.9,1.65,423.47,0.59,10.81,3.59,0.19,-7.6,-0.12,-1.35,16.96,0.14,0.33,-0.08,-9999,-7.32,-9999
201001040500,201001040530,4.229,-7.19,0,97.86,0,0.02,0.06,86.5,-0.33,0.15,-5.35,4.15,4.48,4.97,1.07,1.78,422.92,0.48,7.55,3.45,1.44,-7.89,-0.24,-5.55,-76.83,0.13,0.33,-0.06,-9999,-7.41,-9999
201001040530,201001040600,4.25,-9.29,0,97.85,0,0.02,0.05,86.12,-0.4,0.22,-5.6,4.14,4.47,4.97,358.16,1.69,422.74,0.38,15.41,3.37,2.19,-7.87,-0.2,-4.03,-27.86,0.18,0.38,-0.07,-9999,-7.52,-9999
201001040600,201001040630,4.271,-9.62,0,97.84,0,0.04,0.05,86.26,-0.33,0.29,-5.79,4.13,4.46,4.96,7.61,1.65,423.18,0.54,8.83,3.33,-0.26,-7.95,0.38,-2.94,-26.29,0.12,0.31,-0.08,-9999,-7.63,-9999
201001040630,201001040700,4.292,-10.29,0,97.84,0,0.05,0.04,86.75,-0.21,0.54,-5.76,4.12,4.46,4.96,4.87,1.39,423.42,0.46,8.14,3.36,0.41,-8.05,0.14,0.38,25.64,0.14,0.34,-0.06,-9999,-7.73,-9999
201001040700,201001040730,4.312,-9.04,0,97.85,0,1.85,0.29,87.2,0.77,0.61,-5.79,4.11,4.45,4.95,5.11,1.28,424.23,0.55,5.64,3.37,0.08,-8.2,0.32,-0.42,-3.27,0.11,0.3,-0.06,-9999,-7.82,-9999
201001040730,201001040800,4.333,-1.86,0,97.85,12.44,16.47,2.02,87.29,10.34,2.25,-5.8,4.1,4.44,4.94,13.52,1.39,424.34,0.85,10.47,3.38,1.44,-8.24,0.06,-0.13,6.38,0.16,0.36,-0.06,-9999,-7.925,-9999
201001040800,201001040830,4.354,7.53,0,97.85,31.85,35.74,4.44,86.99,20.73,3.74,-5.74,4.09,4.43,4.94,8.05,1.31,425.04,-0.15,8.18,3.38,-1.13,-8.35,0.34,0.86,-5.25,0.1,0.28,-0.1,-9999,-8,-9999
201001040830,201001040900,4.375,23.94,0,97.84,66.61,70.96,8.96,87.08,42.07,7.24,-5.59,4.07,4.42,4.93,24.68,1.41,425.62,0.61,15.03,3.42,2.35,-8.45,0.32,2.47,14.19,0.11,0.3,-0.15,0.479176502,-8.04,-9999
201001040900,201001040930,4.396,45.96,0,97.84,117.19,123.29,15.61,87.08,72.85,12.07,-5.23,4.06,4.42,4.93,21.02,1.95,425.78,0.8,16.97,3.47,0.93,-8.44,-9999,5.78,-9999,0.07,0.24,-0.33,0.515167202,-8.06,-9999
201001040930,201001041000,4.417,52.62,0,97.83,130.24,136.52,17.32,86.83,79.48,13.06,-4.69,4.05,4.4,4.91,357.19,1.15,423.58,0.33,18.63,3.67,1.04,-8.51,-9999,8.81,-9999,0.06,0.21,-0.52,0.518269301,-8,-9999
201001041000,201001041030,4.438,64.2,0,97.79,155.05,162.31,20.55,84.63,94.79,15.59,-3.89,4.03,4.39,4.91,43.58,0.78,423.97,1.62,20.87,3.74,3.36,-8.32,-0.8,12.87,53.76,0.07,0.23,-0.44,0.530995216,-7.905,-9999
201001041030,201001041100,4.458,74.24,0,97.76,175.37,183.99,23.11,80.12,107.4,17.15,-3.52,4.02,4.38,4.9,42.44,1.4,423.46,3.17,49.05,3.65,10.31,-8.13,-0.8,5.95,-37.78,0.2,0.4,-0.21,0.532992704,-7.78,-9999
201001041100,201001041130,4.479,77.29,0,97.74,183.56,191.82,24.13,78.25,111.65,17.79,-3.48,4.01,4.37,4.9,39.76,1.84,422.84,0.59,39.18,3.57,-1.82,-7.92,-0.63,0.64,-58.53,0.21,0.41,-0.15,0.534618913,-7.66,-9999
201001041130,201001041200,4.5,64.32,0,97.7,155.34,163.2,20.55,81.1,94.4,15.04,-3.56,4.01,4.36,4.89,12.37,1.87,424.88,1.1,31.94,3.71,0.67,-7.69,0.88,-1.24,66.54,0.23,0.43,-0.1,0.533394922,-7.565,-9999
201001041200,201001041230,4.521,71.99,0,97.67,171.26,179.42,22.63,80.98,104.8,16.73,-3.61,4.01,4.36,4.88,25.44,2.19,425.24,-0.32,34.16,3.69,-0.37,-7.64,-0.03,-0.82,-7.54,0.18,0.38,-0.17,0.540988271,-7.475,-9999
201001041230,201001041300,4.542,57.81,0,97.64,143.22,150.19,18.85,81.36,87.38,14,-3.8,4,4.35,4.88,30.65,2.54,425.14,0.68,38.98,3.66,-0.23,-7.64,-0.14,-3.02,-22.26,0.29,0.49,-0.09,0.53779494,-7.42,-9999
201001041300,201001041330,4.562,51.24,0,97.63,132.09,138.56,17.27,80.7,80.66,12.89,-3.74,3.99,4.34,4.87,18.48,1.95,424.75,0.44,28.62,3.64,-2.95,-7.61,-0.05,0.96,4.21,0.19,0.39,-0.13,0.52368121,-7.385,-9999
201001041330,201001041400,4.583,32.68,0,97.62,95.73,100.89,12.51,80.61,58.28,9.23,-3.75,3.99,4.33,4.87,13.24,1.76,425.06,-0.24,26.04,3.63,2.14,-7.48,0.06,-0.29,-1.55,0.23,0.43,-0.09,0.508544917,-7.35,-9999
201001041400,201001041430,4.604,15.71,0,97.61,60.75,65.1,8.01,81.52,37.32,6.03,-3.94,3.98,4.33,4.86,14.4,2.05,426.81,-1.48,18.74,3.63,-0.91,-7.58,0.96,-2.99,2.95,0.18,0.38,-0.09,0.495620037,-7.36,-9999
201001041430,201001041500,4.625,4.93,0,97.61,41.08,44.63,5.43,81.77,25.48,4.38,-4,3.98,4.33,4.85,22.15,1.77,426.88,1.47,9.95,3.62,1.21,-7.57,-0.09,-0.96,-10.91,0.14,0.33,-0.07,0.467906216,-7.41,-9999
201001041500,201001041530,4.646,-7.86,0,97.63,14.29,17.56,2.07,80.85,9.63,2.01,-4.03,3.97,4.32,4.85,20.52,1.73,426.03,0.45,5.58,3.57,-1.13,-7.69,-0.41,-0.42,-19.79,0.13,0.33,-0.04,-9999,-7.47,-9999
201001041530,201001041600,4.667,-13.98,0,97.62,0,3.8,0.5,81.34,1.58,0.72,-4.23,3.96,4.31,4.84,3.2,1.97,427.18,-0.97,7.65,3.54,-0.16,-7.7,0.42,-3.37,-14.61,0.15,0.35,-0.05,-9999,-7.535,-9999
201001041600,201001041630,4.688,-15.68,0,97.61,0,0.21,0.07,81.48,-0.4,0.48,-4.47,3.96,4.3,4.84,16.63,2.01,427.93,0.53,4.34,3.49,-1.63,-7.84,0.25,-3.84,-31.86,0.25,0.45,-0.01,-9999,-7.62,-9999
201001041630,201001041700,4.708,-15.39,0,97.6,0,0.03,0.04,81.54,-0.48,0.53,-4.59,3.95,4.3,4.83,23.91,1.81,428.38,1.01,1.34,3.46,1.76,-7.96,0.29,-1.9,-16.49,0.12,0.32,-0.01,-9999,-7.705,-9999
201001041700,201001041730,4.729,-15.62,0,97.58,0,0,0.05,81.58,-0.48,0.62,-4.64,3.94,4.29,4.82,9.04,1.27,427.74,0.38,-0.11,3.45,0.27,-8.01,-0.27,-0.83,3.37,0.1,0.28,0,-9999,-7.79,-9999
201001041730,201001041800,4.75,-16.49,0,97.59,0,0,0.05,82.16,-0.42,0.7,-4.63,3.93,4.28,4.82,14.43,1.59,427.99,0.2,-0.49,3.49,-0.43,-8.1,0.12,0.17,3.22,0.12,0.32,0,-9999,-7.85,-9999
201001041800,201001041830,4.771,-15.38,0,97.57,0,0,0.03,81.77,-0.47,0.65,-4.68,3.92,4.28,4.81,10.51,1.3,426.98,0.96,0.8,3.46,0.07,-8.19,-0.44,-0.74,-11.29,0.1,0.28,-0.01,-9999,-7.91,-9999
201001041830,201001041900,4.792,-15.5,0,97.56,0,0.02,0.03,81.65,-0.48,0.67,-4.74,3.91,4.27,4.8,7.16,1.2,425.32,1.41,-0.49,3.44,0.3,-8.3,-0.71,-0.95,-2.62,0.05,0.2,0.02,-9999,-7.95,-9999
201001041900,201001041930,4.812,-15.99,0,97.57,0,0.04,0.05,81.01,-0.56,0.67,-4.81,3.9,4.26,4.8,5.96,1.04,424.18,0.8,-0.54,3.39,-0.97,-8.43,-0.51,-1.16,-37.31,0.06,0.22,0.01,-9999,-7.98,-9999
201001041930,201001042000,4.833,-16.14,0,97.56,0,0,0.05,80.49,-0.53,0.71,-4.87,3.89,4.25,4.79,6.44,0.94,424.32,0.26,-0.64,3.35,0.76,-8.35,-0.03,-1,-0.15,0.03,0.14,0.06,-9999,-8.035,-9999
201001042000,201001042030,4.854,-16.63,0,97.54,0,0.03,0.04,80.5,-0.49,0.8,-4.88,3.88,4.24,4.78,17.85,1.09,425.04,0.47,-1.45,3.35,0.42,-8.39,0.35,-0.19,-6.51,0.04,0.18,0.07,-9999,-8.075,-9999
201001042030,201001042100,4.875,-19.08,0,97.53,0,0.02,0.07,81.4,-0.56,0.83,-4.87,3.87,4.23,4.78,14.58,1,425.42,0.31,-1.45,3.4,-0.51,-8.43,0.25,0.22,15.83,0.05,0.21,0.04,-9999,-8.12,-9999
201001042100,201001042130,4.896,-18.16,0,97.5,0,0.03,0.03,81.65,-0.74,0.89,-4.91,3.86,4.22,4.77,358.77,0.32,425.64,0.5,-2.13,3.41,-0.47,-8.43,0.07,-0.74,5.89,0.02,0.13,0.29,-9999,-8.14,-9999
201001042130,201001042200,4.917,-16.86,0,97.48,0,0,0.06,81.64,-0.41,1.02,-4.89,3.85,4.21,4.76,359.96,0.22,425.18,0.83,-2.34,3.39,-0.68,-8.5,0.04,0.36,9.93,0.01,0.08,1.3,-9999,-8.15,-9999
201001042200,201001042230,4.938,-31.98,0,97.47,0,0.03,0.06,76.77,-0.84,1.57,-4.73,3.84,4.21,4.75,26.86,0.66,423.55,0.11,0.42,3.2,-5.38,-8.49,-0.37,2.64,-55.71,0.03,0.15,-0.03,-9999,-8.175,-9999
201001042230,201001042300,4.958,-21.44,0,97.45,0,0.01,0.04,75.98,-0.32,1.1,-4.66,3.83,4.2,4.75,37.84,1.53,424.38,-0.84,-5.55,3.22,-1.14,-8.56,-0.35,1.19,-31.49,0.05,0.21,0.16,-9999,-8.245,-9999
201001042300,201001042330,4.979,-17.4,0,97.44,0,0.01,0.05,80.2,-0.55,0.61,-4.77,3.82,4.19,4.74,72.99,1.29,427.77,1.34,-2.27,3.39,3.29,-8.64,1.6,-1.78,72.14,0.13,0.32,0.02,-9999,-8.295,-9999
201001042330,201001050000,5,-23.21,0,97.38,0,0.04,0.06,80.96,-0.81,0.62,-4.98,3.81,4.18,4.73,70.83,1.54,427.37,1.04,-1.61,3.37,-0.17,-8.64,-0.1,-3.5,-9.79,0.2,0.4,0.01,-9999,-8.33,-9999
201001050000,201001050030,5.021,-18.99,0,97.36,0,0.03,0.03,82.07,-0.69,0.57,-5.14,3.8,4.17,4.72,68.82,1.32,427.37,0,7.5,3.38,-1.2,-8.67,-0.19,-2.57,-0.06,0.15,0.34,-0.05,-9999,-8.385,-9999
201001050030,201001050100,5.042,-26.55,0,97.34,0,0.02,0.03,83.47,-0.94,0.76,-5.27,3.79,4.16,4.72,66.19,1.31,427.43,0.05,-2.7,3.41,-0.05,-8.82,0.12,-2.01,17.63,0.08,0.26,0.04,-9999,-8.435,-9999
201001050100,201001050130,5.062,-20.5,0,97.32,0,0.02,0.03,84.48,-0.66,0.67,-5.4,3.78,4.15,4.71,52.57,1.53,427.57,0.53,-3.23,3.42,-0.06,-8.82,-0.06,-2.21,-1.59,0.07,0.23,0.07,-9999,-8.505,-9999
201001050130,201001050200,5.083,-47.35,0,97.31,0,0.04,0.05,85.97,-1.96,0.97,-5.72,3.76,4.14,4.71,48.99,1.47,428.43,0.65,4.69,3.39,0.83,-8.99,0.49,-5.13,-14.59,0.1,0.29,-0.05,-9999,-8.585,-9999
201001050200,201001050230,5.104,-43.68,0,97.3,0,0.03,0.05,87.18,-1.48,1.28,-6.13,3.75,4.13,4.7,46.93,1.48,428.22,1.01,-3.13,3.35,0.14,-9.13,0.02,-6.69,-20.5,0.08,0.25,0.05,-9999,-8.69,-9999
201001050230,201001050300,5.125,-31.75,0,97.25,0,0.02,0.05,87.25,-0.77,1.17,-6.26,3.74,4.12,4.69,56.24,1.65,427.63,-0.07,-5.35,3.31,-0.56,-9.23,-0.16,-2.12,-13.65,0.1,0.28,0.07,-9999,-8.815,-9999
201001050300,201001050330,5.146,-25.24,0,97.21,0,0.03,0.05,86.43,-0.59,0.93,-6.13,3.73,4.11,4.68,66.28,1.6,427.33,0.81,-4.24,3.31,-0.49,-9.25,-0.23,2.2,5.17,0.15,0.35,0.03,-9999,-8.9,-9999
201001050330,201001050400,5.167,-21.05,0,97.18,0,0.02,0.05,86.02,-0.51,0.83,-6.07,3.71,4.1,4.67,62.57,1.5,427.13,0.71,-4.15,3.31,-0.01,-9.34,-0.21,0.96,-9.87,0.14,0.34,0.03,-9999,-8.96,-9999
