SITE_NAME	SUB_SITE	DATE_OBS	TIME_OBS	TREE_ID	SPECIES	SAPFLOW_RATE	CRTFCN_CODE	REVISION_DATE
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1000	2	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1000	3	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1000	4	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1000	5	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1000	6	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1030	1	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1030	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1030	3	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1030	4	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1030	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1030	6	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1100	1	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1100	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1100	3	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1100	4	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1100	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1100	6	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1130	1	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1130	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1130	3	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1130	4	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1130	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1130	6	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1200	1	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1200	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1200	3	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1200	4	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1200	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1200	6	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1230	1	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1230	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1230	3	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1230	4	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1230	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1230	6	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1300	1	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1300	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1300	3	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1300	4	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1300	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1300	6	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1330	1	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1330	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1330	3	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1330	4	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1330	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1330	6	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1400	1	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1400	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1400	3	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1400	4	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1400	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1400	6	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1430	1	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1430	2	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1430	3	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1430	4	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1430	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1430	6	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1500	1	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1500	2	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1500	3	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1500	4	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1500	5	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1500	6	Pinus banksiana'	.009	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1530	1	Pinus banksiana'	.004	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1530	2	Pinus banksiana'	.009	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1530	3	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1530	4	Pinus banksiana'	.01	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1530	5	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1530	6	Pinus banksiana'	.014	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1600	1	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1600	2	Pinus banksiana'	.013	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1600	3	Pinus banksiana'	.004	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1600	4	Pinus banksiana'	.012	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1600	5	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1600	6	Pinus banksiana'	.019	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1630	1	Pinus banksiana'	.008	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1630	2	Pinus banksiana'	.014	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1630	3	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1630	4	Pinus banksiana'	.013	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1630	5	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1630	6	Pinus banksiana'	.02	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1700	1	Pinus banksiana'	.008	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1700	2	Pinus banksiana'	.013	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1700	3	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1700	4	Pinus banksiana'	.012	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1700	5	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1700	6	Pinus banksiana'	.019	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1730	1	Pinus banksiana'	.009	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1730	2	Pinus banksiana'	.012	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1730	3	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1730	4	Pinus banksiana'	.011	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1730	5	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1730	6	Pinus banksiana'	.02	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1800	1	Pinus banksiana'	.009	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1800	2	Pinus banksiana'	.013	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1800	3	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1800	4	Pinus banksiana'	.012	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1800	5	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1800	6	Pinus banksiana'	.024	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1830	1	Pinus banksiana'	.01	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1830	2	Pinus banksiana'	.014	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1830	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1830	4	Pinus banksiana'	.014	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1830	5	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1830	6	Pinus banksiana'	.025	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1900	1	Pinus banksiana'	.01	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1900	2	Pinus banksiana'	.014	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1900	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1900	4	Pinus banksiana'	.013	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1900	5	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1900	6	Pinus banksiana'	.024	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1930	1	Pinus banksiana'	.009	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1930	2	Pinus banksiana'	.012	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1930	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1930	4	Pinus banksiana'	.012	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1930	5	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	1930	6	Pinus banksiana'	.023	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2000	1	Pinus banksiana'	.009	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2000	2	Pinus banksiana'	.013	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2000	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2000	4	Pinus banksiana'	.012	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2000	5	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2000	6	Pinus banksiana'	.024	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2030	1	Pinus banksiana'	.009	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2030	2	Pinus banksiana'	.013	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2030	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2030	4	Pinus banksiana'	.013	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2030	5	Pinus banksiana'	.007	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2030	6	Pinus banksiana'	.025	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2100	1	Pinus banksiana'	.008	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2100	2	Pinus banksiana'	.012	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2100	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2100	4	Pinus banksiana'	.012	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2100	5	Pinus banksiana'	.007	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2100	6	Pinus banksiana'	.023	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2130	1	Pinus banksiana'	.007	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2130	2	Pinus banksiana'	.011	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2130	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2130	4	Pinus banksiana'	.011	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2130	5	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2130	6	Pinus banksiana'	.022	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2200	1	Pinus banksiana'	.007	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2200	2	Pinus banksiana'	.011	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2200	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2200	4	Pinus banksiana'	.011	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2200	5	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2200	6	Pinus banksiana'	.024	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2230	1	Pinus banksiana'	.007	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2230	2	Pinus banksiana'	.011	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2230	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2230	4	Pinus banksiana'	.012	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2230	5	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2230	6	Pinus banksiana'	.024	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2300	1	Pinus banksiana'	.007	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2300	2	Pinus banksiana'	.01	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2300	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2300	4	Pinus banksiana'	.01	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2300	5	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2300	6	Pinus banksiana'	.021	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2330	1	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2330	2	Pinus banksiana'	.008	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2330	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2330	4	Pinus banksiana'	.009	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2330	5	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	03-SEP-1994	2330	6	Pinus banksiana'	.019	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	0	6	Pinus banksiana'	.017	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	0	1	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	0	2	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	0	3	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	0	4	Pinus banksiana'	.008	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	0	5	Pinus banksiana'	.004	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	30	1	Pinus banksiana'	.004	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	30	2	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	30	3	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	30	4	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	30	5	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	30	6	Pinus banksiana'	.015	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	100	1	Pinus banksiana'	.004	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	100	2	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	100	3	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	100	4	Pinus banksiana'	.004	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	100	5	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	100	6	Pinus banksiana'	.014	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	130	1	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	130	2	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	130	3	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	130	4	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	130	5	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	130	6	Pinus banksiana'	.012	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	200	1	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	200	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	200	3	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	200	4	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	200	5	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	200	6	Pinus banksiana'	.011	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	230	1	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	230	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	230	3	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	230	4	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	230	5	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	230	6	Pinus banksiana'	.01	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	300	1	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	300	2	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	300	3	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	300	4	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	04-SEP-1994	300	5	Pinus banksiana'	.001	CPI'	14-SEP-1998
