SAP_FLOW	dates	heure_solaire	PPFD_IN_1h	TS	WD_2h	CO2	FC_1h	H2O_3h	SB	SH_3h	SLE_3h	ZL_3h	VPD
0.5703072339	2010-08-08 19:30:00	2017-10-23 18:30:00	41.54	15.66	244.78	399.31	-0.01	13.89	2.36	-0.26	NA	-0.02	0.7565776631
0.4290845017	2010-08-08 20:00:00	2017-10-23 19:00:00	10.47	15.65	221.58	401.59	7.38	13.96	1.81	10.46	-72.49	-0.4	0.6779440376
0.3083441201	2010-08-08 20:30:00	2017-10-23 19:30:00	1.15	15.64	201.18	404.71	1.41	13.53	1.4	-5.51	-95.27	0.15	0.6314733241
0.220540887	2010-08-08 21:00:00	2017-10-23 20:00:00	0.04	15.63	295.48	403.57	0.92	13.61	0.71	-15.84	-127.32	0.38	0.6124957202
0.1650689379	2010-08-08 21:30:00	2017-10-23 20:30:00	0	15.61	294.04	406	1.01	13.6	-0.32	-2.58	191.43	0.41	0.5960617393
0.1404190672	2010-08-08 22:00:00	2017-10-23 21:00:00	0.01	15.59	261.29	414.18	2.17	13.85	-0.57	-6.2	-149.89	0.68	0.5106258069
0.1120398665	2010-08-08 22:30:00	2017-10-23 21:30:00	0	15.57	255.29	422.23	2.68	13.34	-1.13	-0.45	NA	0.32	0.4250198297
0.0853289389	2010-08-08 23:00:00	2017-10-23 22:00:00	0.01	15.54	259.29	420.59	-0.29	13.49	-2.49	-7.53	-62.02	1.36	0.3786649031
0.0634171562	2010-08-08 23:30:00	2017-10-23 22:30:00	-0.01	15.5	262.26	426.45	0.13	13.52	-3.55	-5.37	73.02	1.78	0.2323329376
0.0605136222	2010-08-09 00:00:00	2017-10-23 23:00:00	0.04	15.46	268.05	418.77	2.92	13.47	-4.09	-2.75	-16.11	1.38	0.2783026153
0.1135229128	2010-08-09 00:30:00	2017-10-23 23:30:00	0.01	15.42	169.57	432.73	5.9	13.43	-4.62	-2.88	36.55	1.45	0.1816941875
0.1149959968	2010-08-09 01:00:00	2017-10-23 00:00:00	0.01	15.38	166.53	431.23	5.79	13.53	-5.42	-9.64	-61.51	0.97	0.1519749928
0.118613266	2010-08-09 01:30:00	2017-10-23 00:30:00	0.02	15.33	153.94	425.01	4.95	13.62	-6.36	-10.72	-20.7	0.14	0.1801577871
0.135802274	2010-08-09 02:00:00	2017-10-23 01:00:00	0.02	15.27	151.38	422.47	10.9	13.5	-7.07	-7	-57.97	0.99	0.1875616297
0.1448767884	2010-08-09 02:30:00	2017-10-23 01:30:00	0.02	15.22	148.77	418.7	4.62	13.6	-7.19	-18.07	2.02	0.78	0.1970857474
0.1496974789	2010-08-09 03:00:00	2017-10-23 02:00:00	0.02	15.16	153.1	421.23	4.06	13.26	-7.73	2.61	-68.24	1.53	0.1996478656
0.1454837063	2010-08-09 03:30:00	2017-10-23 02:30:00	0.02	15.11	150.54	421.76	3.18	13.13	-7.47	-18.83	-122.34	0.52	0.1700469551
0.1401456571	2010-08-09 04:00:00	2017-10-23 03:00:00	0.01	15.06	152.7	427.3	4.45	12.98	-7.58	-6.06	-111.24	0.76	0.1520525855
0.1326635982	2010-08-09 04:30:00	2017-10-23 03:30:00	0.04	15.01	155.41	454.06	11.24	12.83	-8.09	2.74	-53.31	0.56	0.1169975157
0.1225225888	2010-08-09 05:00:00	2017-10-23 04:00:00	0.37	14.95	154.47	448.08	14.51	12.72	-8.97	-0.93	-50.3	0.57	0.0914703401
0.1243770042	2010-08-09 05:30:00	2017-10-23 04:30:00	11.22	14.9	153.13	452.71	4.16	12.6	-8.78	-0.43	-74.37	0.47	0.1070673203
0.1235352084	2010-08-09 06:00:00	2017-10-23 05:00:00	54.13	14.84	150.32	442.47	9.87	12.44	-8.73	-2.65	-61.58	0.54	0.2681278809
0.1324192102	2010-08-09 06:30:00	2017-10-23 05:30:00	130.55	14.79	138.75	418.11	2.14	12.34	-7.42	-7.23	-36.47	1.08	0.3905671235
0.2719221519	2010-08-09 07:00:00	2017-10-23 06:00:00	280.13	14.75	134.6	403	-4.26	12.11	-5.55	-7.33	-78.07	0.95	0.6108275671
1.3241475409	2010-08-09 07:30:00	2017-10-23 06:30:00	451.26	14.73	113.85	398.53	-5.52	11.5	-2.74	-16.48	NA	0.51	0.6640217707
3.3887335062	2010-08-09 08:00:00	2017-10-23 07:00:00	502.82	14.73	134.42	395.16	-9.99	11.86	0.28	-4.15	6.07	0.76	0.7399301394
5.2533166745	2010-08-09 08:30:00	2017-10-23 07:30:00	783.09	14.76	231.58	391.38	-12.75	12.2	3.33	19.53	68.61	-3.01	0.8142287704
6.5343581879	2010-08-09 09:00:00	2017-10-23 08:00:00	919.51	14.8	108.5	390.45	-9.56	12.69	5.58	34.08	NA	-5.51	0.8620035564
7.617289555	2010-08-09 09:30:00	2017-10-23 08:30:00	1044.82	14.85	21.47	390.16	-3.27	13.52	7.28	22.85	NA	-6.64	1.0086889065
8.2520299643	2010-08-09 10:00:00	2017-10-23 09:00:00	1165.5	14.92	190.6	391.38	-17.05	14.05	8.86	36.02	NA	-3.79	1.0323108776
7.9509663122	2010-08-09 10:30:00	2017-10-23 09:30:00	1270.06	14.99	304.44	391.03	-13.49	13.85	9.14	3.59	-30.88	-7.91	1.117572977
8.7191226011	2010-08-09 11:00:00	2017-10-23 10:00:00	1390.56	15.06	258.35	390.21	-15.72	13.79	9.27	8.7	-85.48	-2.85	1.3645521738
9.1197151052	2010-08-09 11:30:00	2017-10-23 10:30:00	992.05	15.13	246.4	389.89	-13.9	14.3	10.6	10.69	NA	-2.69	1.3108011096
8.4702495544	2010-08-09 12:00:00	2017-10-23 11:00:00	1618.5	15.21	353.46	389.21	-17.06	13.72	10.6	3.74	NA	-1.41	1.3913215653
8.3174440919	2010-08-09 12:30:00	2017-10-23 11:30:00	1360.65	15.29	288.13	389.88	-17.78	13.22	10.8	8.96	76.67	-1.72	1.4409453016
8.3433096716	2010-08-09 13:00:00	2017-10-23 12:00:00	1496.92	15.36	286.38	389.12	-16.81	13.03	10.68	1.12	NA	-3.1	1.4916079793
7.8476500533	2010-08-09 13:30:00	2017-10-23 12:30:00	1308.07	15.44	308.37	388.2	-10.95	12.2	11.23	1.19	-35.35	-3.1	1.4580781141
7.2999248617	2010-08-09 14:00:00	2017-10-23 13:00:00	1487.65	15.51	319.94	389.22	-13.54	11.82	10.47	20.19	NA	-1.48	1.5830608938
7.8151115867	2010-08-09 14:30:00	2017-10-23 13:30:00	811.15	15.57	332.08	386.92	-8.17	11.52	10.51	-7.38	140.25	-1.28	1.6273676601
7.2290428315	2010-08-09 15:00:00	2017-10-23 14:00:00	1305.42	15.64	330.25	387.97	-19.19	11.6	10.79	6.66	11.25	-1.83	1.7073498147
6.9847646005	2010-08-09 15:30:00	2017-10-23 14:30:00	989.91	15.7	356.9	385.73	-13.57	11.21	10.35	2.85	-80.08	-2.12	1.6323144466
5.4908643684	2010-08-09 16:00:00	2017-10-23 15:00:00	1068.95	15.75	293.5	383.93	-15.1	11.51	9.2	6.79	13.77	-3.38	1.6407447101
5.2582161486	2010-08-09 16:30:00	2017-10-23 15:30:00	647.76	15.79	334.93	380.81	-7.41	11.41	8.46	-2.93	NA	-0.94	1.6194992155
5.0763305403	2010-08-09 17:00:00	2017-10-23 16:00:00	413.59	15.83	325.82	383.12	-8.92	10.93	8.38	6.55	-56.19	-1.04	1.494821848
4.8075939044	2010-08-09 17:30:00	2017-10-23 16:30:00	500.17	15.87	263.34	383.8	-10.7	11.62	7.99	8.92	-173.15	-10.99	1.395409512
3.7590256147	2010-08-09 18:00:00	2017-10-23 17:00:00	430.81	15.89	242.11	384.57	-8.87	11.13	6.68	2.97	NA	-2.9	1.3269213181
2.3976129187	2010-08-09 18:30:00	2017-10-23 17:30:00	387.62	15.91	40.02	387.44	-9.59	11.62	5.74	-2.44	NA	-0.71	1.2050317503
1.2187908105	2010-08-09 19:00:00	2017-10-23 18:00:00	198.71	15.92	86	392.84	-2.49	11.63	3.98	2.79	NA	-19.96	1.0085071591
0.6870742785	2010-08-09 19:30:00	2017-10-23 18:30:00	49.53	15.92	93.03	397.17	-0.85	12.28	2.33	1.28	159.36	-2.23	0.8610648348
0.4265077023	2010-08-09 20:00:00	2017-10-23 19:00:00	14.36	15.9	94.16	405.48	0.55	12.21	0.69	-10.52	NA	-0.18	0.6947982914
0.2828218147	2010-08-09 20:30:00	2017-10-23 19:30:00	1.34	15.87	112.87	411.97	2.32	12.54	-0.43	-5.21	65.61	-0.08	0.5550871832
0.2066001584	2010-08-09 21:00:00	2017-10-23 20:00:00	0.07	15.84	110.45	409.3	3.35	12.75	-1.16	-4.06	-74.52	0.34	0.5767978996
0.1435815419	2010-08-09 21:30:00	2017-10-23 20:30:00	0.02	15.8	126.14	419.34	5.07	12.72	-2.03	-11.52	-38.95	1.18	0.4755696968
0.1060914268	2010-08-09 22:00:00	2017-10-23 21:00:00	0.05	15.76	129.04	409.3	0.53	12.91	-2.47	-18.01	NA	2.4	0.5336489399
0.0782780772	2010-08-09 22:30:00	2017-10-23 21:30:00	0.02	15.72	136.19	418.65	3.47	13.14	-2.87	-13.39	88.53	1.85	0.4904663222
0.049477498	2010-08-09 23:00:00	2017-10-23 22:00:00	0.02	15.68	148.11	426.14	5.45	13.43	-3.23	-16.03	-12.28	1.93	0.3914438483
0.030665129	2010-08-09 23:30:00	2017-10-23 22:30:00	0.05	15.63	127	414.48	6.67	13.5	-3.74	-15.15	110.68	1.04	0.4865205038
0.0209269286	2010-08-10 00:00:00	2017-10-23 23:00:00	0	15.59	154.6	419.52	5.58	13.24	-3.42	-1.71	82.03	0.79	0.5066227617
0.0934458235	2010-08-10 00:30:00	2017-10-23 23:30:00	0	15.55	131.24	423.05	5.37	13.34	-3.86	-11.7	-46.38	2.04	0.4790496773
0.0837464548	2010-08-10 01:00:00	2017-10-23 00:00:00	0.03	15.51	111.76	414.41	12.52	12.96	-4.42	3.35	2.91	0.8	0.490035403
0.0862385609	2010-08-10 01:30:00	2017-10-23 00:30:00	0.05	15.46	145.78	406.17	13.51	13.06	-4.83	-6	-80.41	1.78	0.6422563274
0.111445515	2010-08-10 02:00:00	2017-10-23 01:00:00	0.02	15.42	158.11	436.69	24.32	13.17	-4.45	-11.78	2.25	2.9	0.4977902832
0.0956158403	2010-08-10 02:30:00	2017-10-23 01:30:00	-0.01	15.38	169.43	454.57	8.37	12.81	-5.02	9.5	11.2	1.33	0.2061021228
0.0786162878	2010-08-10 03:00:00	2017-10-23 02:00:00	0.04	15.33	157.29	437.21	21.56	12.86	-5.95	1.64	-21.32	1.59	0.274639114
0.0746523011	2010-08-10 03:30:00	2017-10-23 02:30:00	0.03	15.28	157.43	438.32	-0.6	12.87	-6.04	-4.06	NA	1.52	0.2662341121
0.0802922896	2010-08-10 04:00:00	2017-10-23 03:00:00	0.02	15.24	129.73	458.88	3.92	12.67	-6.02	0.06	152.3	1.2	0.1435263365
0.082213018	2010-08-10 04:30:00	2017-10-23 03:30:00	0.07	15.19	65.52	436.89	-4.46	12.46	-6.75	16.49	-82.75	0.44	0.1261660796
0.0891000268	2010-08-10 05:00:00	2017-10-23 04:00:00	0.29	15.14	131.75	444.16	6.93	12.9	-6.73	-15.98	63.86	2.52	0.2539503805
0.0975855706	2010-08-10 05:30:00	2017-10-23 04:30:00	9.22	15.1	124.03	465.21	10.94	13.12	-6.54	-36.36	-105.08	0.44	0.1986559607
0.1064192017	2010-08-10 06:00:00	2017-10-23 05:00:00	52.05	15.05	138.05	476.24	34.96	13	-6.77	11.83	10.13	0.39	0.1848535416
0.1215458029	2010-08-10 06:30:00	2017-10-23 05:30:00	122.17	15	145.2	459.32	0	12.88	-5.95	-5.37	-14.93	-5.18	0.4159614677
0.4440830637	2010-08-10 07:00:00	2017-10-23 06:00:00	277.52	14.97	140.28	426.6	-6.94	12.7	-3.7	-24.2	-129.94	1.74	0.6506628428
2.1953215253	2010-08-10 07:30:00	2017-10-23 06:30:00	460.65	14.95	1.09	411.35	-0.2	13.12	-1.24	3.19	41.17	2.78	0.9199818172
4.2328294632	2010-08-10 08:00:00	2017-10-23 07:00:00	506.31	14.96	38.91	401.03	-2.96	12.76	2.13	20.16	-90.73	1.49	0.9793842324
6.1538767002	2010-08-10 08:30:00	2017-10-23 07:30:00	775.59	14.99	111.29	393.6	-9.93	12.94	5.19	-9.58	14.16	0.03	1.1750788109
7.5795519918	2010-08-10 09:00:00	2017-10-23 08:00:00	923.33	15.04	100.6	391.13	-10.13	13.12	8	3.98	95.13	-7.46	1.3128345131
8.482058198	2010-08-10 09:30:00	2017-10-23 08:30:00	1020.95	15.12	35.88	387.33	-15.01	13.74	10.55	39.11	NA	-1.01	1.458119178
8.7186398594	2010-08-10 10:00:00	2017-10-23 09:00:00	1147.64	15.21	315.75	386.16	-15.7	14.01	12.33	31.77	141.32	-4.66	1.5457404235
8.8961407313	2010-08-10 10:30:00	2017-10-23 09:30:00	1250.73	15.3	261.01	385.68	-15.63	14.87	13.18	37.29	NA	-15.12	1.6584157568
8.8598161027	2010-08-10 11:00:00	2017-10-23 10:00:00	1339.06	15.42	258.07	385.57	-21.14	15.23	14.68	10.29	112.82	-6.72	1.7511329825
8.8207214043	2010-08-10 11:30:00	2017-10-23 10:30:00	1432.39	15.52	259.48	386.45	-18.24	14.6	14.37	14.04	-45.36	-1.96	1.82153687
8.8163982172	2010-08-10 12:00:00	2017-10-23 11:00:00	1369.68	15.62	261.58	386.83	-21.38	14.16	14.84	8.6	NA	-0.98	1.9924042445
8.5904620838	2010-08-10 12:30:00	2017-10-23 11:30:00	1404.12	15.72	255.1	385.67	-18.32	13.85	15.16	8.19	NA	-0.48	1.9817692503
8.6883852052	2010-08-10 13:00:00	2017-10-23 12:00:00	1544.85	15.82	257.66	385.45	-18.38	13.56	14.64	5.28	-68.69	-0.88	2.0583403675
8.4604924156	2010-08-10 13:30:00	2017-10-23 12:30:00	1143.17	15.91	262.65	384.24	-16.96	13.16	14.33	6.25	NA	-0.3	2.0388969943
8.0669004427	2010-08-10 14:00:00	2017-10-23 13:00:00	1304.12	15.99	249.82	383.52	-22.76	12.8	13.93	5.04	NA	-0.37	2.0652170324
7.6522530244	2010-08-10 14:30:00	2017-10-23 13:30:00	1017.67	16.06	254.71	382.4	-18.77	12.51	13.46	1.53	NA	-0.54	2.0280940718
6.8930048785	2010-08-10 15:00:00	2017-10-23 14:00:00	1012.04	16.13	247.44	381.19	-24.61	12	12.65	10.01	NA	-0.24	1.964961381
6.4981099832	2010-08-10 15:30:00	2017-10-23 14:30:00	749.14	16.19	271.37	380.84	-20.28	11.72	11.5	-4.12	NA	-0.17	1.9093294726
6.8320745914	2010-08-10 16:00:00	2017-10-23 15:00:00	654.52	16.24	246.09	382.46	-21.16	11.59	11	3.6	151.19	-0.12	2.0172365227
6.031888447	2010-08-10 16:30:00	2017-10-23 15:30:00	686.15	16.29	236.22	383.2	-19.56	11.73	10.56	0.68	NA	-0.08	1.9842364166
5.396780909	2010-08-10 17:00:00	2017-10-23 16:00:00	801.14	16.32	207.09	380.8	-15.02	11.74	9.08	2.32	NA	-0.09	1.8953897908
5.0394460312	2010-08-10 17:30:00	2017-10-23 16:30:00	482.82	16.35	185.51	383.27	-11.25	11.84	8.42	-3.22	NA	0	1.8667083129
3.4196448685	2010-08-10 18:00:00	2017-10-23 17:00:00	472.98	16.37	192.72	385.66	-10.92	12.28	7.19	-0.81	-88.58	0.07	1.6180884355
2.1909593993	2010-08-10 18:30:00	2017-10-23 17:30:00	300.67	16.38	199.68	387.51	-7.73	12.54	5.98	-1.88	111.1	-0.03	1.4891948403
1.3236895422	2010-08-10 19:00:00	2017-10-23 18:00:00	131.17	16.38	197.02	388.8	-3.27	12.38	4.97	7.59	NA	-0.09	1.3711153421
0.8410365523	2010-08-10 19:30:00	2017-10-23 18:30:00	64.12	16.37	208.35	392.99	-0.97	12.12	3.73	-4.91	179.81	0.12	1.2719048983
0.6021639421	2010-08-10 20:00:00	2017-10-23 19:00:00	11.4	16.36	206.88	397.98	0.65	12.85	3.29	-0.99	-12.62	0.05	1.1837212219
0.4732497889	2010-08-10 20:30:00	2017-10-23 19:30:00	0.81	16.35	197.12	402.9	0.61	12.89	2.82	-0.74	-29.55	0.09	1.117545985
0.4075406314	2010-08-10 21:00:00	2017-10-23 20:00:00	0.06	16.33	169.3	405.09	2.07	13.02	2.19	-17.98	-86.81	0.24	1.1083767617
0.3772725002	2010-08-10 21:30:00	2017-10-23 20:30:00	0.05	16.3	167.4	406.01	5.63	12.95	1.67	-11.06	-101.43	0.4	1.1391843645
0.3529709165	2010-08-10 22:00:00	2017-10-23 21:00:00	0.06	16.28	167.59	419.04	4.38	13.17	1.9	-8.47	-40.61	0.78	1.0364131797
0.2981085974	2010-08-10 22:30:00	2017-10-23 21:30:00	-0.03	16.27	168.71	418.78	4.96	13.37	2.27	-6.89	124.16	0.46	0.9294862947
0.2467405266	2010-08-10 23:00:00	2017-10-23 22:00:00	0.08	16.25	168.81	413.17	8.97	13.43	1.8	-7.36	98.55	0.49	0.9933366588
0.236396864	2010-08-10 23:30:00	2017-10-23 22:30:00	-0.01	16.23	170.6	411.47	4.61	13.47	1.81	-5.71	-21	0.29	1.003765856
0.2486990704	2010-08-11 00:00:00	2017-10-23 23:00:00	0.03	16.21	229.53	408.47	2.87	13.43	2.01	-1.28	-35.47	0.25	1.0186715959
0.2736570602	2010-08-11 00:30:00	2017-10-23 23:30:00	0	16.2	218.86	408.11	2.39	13.36	2.37	2.18	-6.55	0.28	1.0025107256
0.2638080891	2010-08-11 01:00:00	2017-10-23 00:00:00	0	16.19	211.33	411.08	3.7	13.79	2.34	-6.46	176.48	0.4	0.9533786459
0.2527759943	2010-08-11 01:30:00	2017-10-23 00:30:00	0.01	16.18	203.96	418.01	2.2	13.98	2.25	-8.25	138.73	0.87	0.83973099
0.2340682069	2010-08-11 02:00:00	2017-10-23 01:00:00	0.02	16.17	201.81	416.43	0.14	13.85	1.96	4.83	-90.31	0.26	0.7907631658
0.2067940032	2010-08-11 02:30:00	2017-10-23 01:30:00	0	16.16	206.06	416.59	2.15	13.9	1.77	1.55	-67.82	0.13	0.7912118272
0.2015160689	2010-08-11 03:00:00	2017-10-23 02:00:00	0.03	16.15	215.83	416.02	2.24	13.84	1.78	0.81	-11.69	0.33	0.783620146
0.1770302875	2010-08-11 03:30:00	2017-10-23 02:30:00	0.03	16.14	238.17	421.74	3.42	13.84	1.58	-1.65	2	0.25	0.7007434164
0.1540964303	2010-08-11 04:00:00	2017-10-23 03:00:00	0.02	16.13	229.76	427.46	2.07	13.97	1.3	-3.96	61.04	0.29	0.6362938801
0.1346002198	2010-08-11 04:30:00	2017-10-23 03:30:00	0	16.11	218.53	429.14	3.92	14.24	0.79	-9.19	7.68	0.24	0.5780819078
0.1198548126	2010-08-11 05:00:00	2017-10-23 04:00:00	0.13	16.09	228.35	436.01	3.77	14.26	0.64	-4.83	-6.54	0.32	0.5223674119
0.1097890743	2010-08-11 05:30:00	2017-10-23 04:30:00	3.28	16.07	229.54	440.58	1.95	14.17	0.42	-0.86	31.59	0.21	0.4746892053
0.1451894951	2010-08-11 06:00:00	2017-10-23 05:00:00	19.21	16.05	231.83	441.35	0.9	13.97	0.46	-3.12	-88.97	0.42	0.4379349601
0.3665378844	2010-08-11 06:30:00	2017-10-23 05:30:00	56.1	16.04	231.23	431.98	-0.39	14.28	1	-6.33	103.24	0.41	0.524980576
1.5355775011	2010-08-11 07:00:00	2017-10-23 06:00:00	132.55	16.03	232.32	419.32	1.18	14.55	1.71	-4.38	121.6	0.34	0.6045290324
3.4665452638	2010-08-11 07:30:00	2017-10-23 06:30:00	391.54	16.02	231.44	405.71	-1.95	14.54	2.84	-6.68	2.19	0.28	0.678718097
4.3375031133	2010-08-11 08:00:00	2017-10-23 07:00:00	544.61	16.03	228.92	398.77	-6.38	14.75	4.45	-5.01	37.72	0.46	0.7298632694
4.5925408348	2010-08-11 08:30:00	2017-10-23 07:30:00	609.08	16.05	212.44	396.48	-19.39	15	5.26	-2.71	89.1	0.28	0.7298699278
5.1197014697	2010-08-11 09:00:00	2017-10-23 08:00:00	706.09	16.07	221.21	392.29	-21.67	15.17	5.79	-1.96	132.91	0.02	0.8209026472
6.1542809051	2010-08-11 09:30:00	2017-10-23 08:30:00	482.07	16.1	225.49	391.65	-19.36	15.1	7.43	10.07	-105.27	-0.06	0.8029365685
5.2467750005	2010-08-11 10:00:00	2017-10-23 09:00:00	962.61	16.15	215.49	392.16	-17.13	15.28	7.95	11.08	58.56	-0.16	0.7527070054
4.5531724339	2010-08-11 10:30:00	2017-10-23 09:30:00	841.49	16.18	225.57	387.98	-28.97	15.2	7.02	7.28	71.98	-0.14	0.7547277245
4.8638368536	2010-08-11 11:00:00	2017-10-23 10:00:00	441.06	16.22	230.17	386.9	-12.3	15.18	7.57	5.74	-79.67	-0.09	0.7419866443
5.0733201921	2010-08-11 11:30:00	2017-10-23 10:30:00	595.87	16.25	238.23	385.22	-20.08	15.15	7.3	-0.23	31.73	-0.08	0.7974184874
6.21393002	2010-08-11 12:00:00	2017-10-23 11:00:00	645.95	16.28	237.34	384.14	-16.9	15.6	8.04	13.28	NA	-0.15	0.9164287895
6.7249137033	2010-08-11 12:30:00	2017-10-23 11:30:00	650.99	16.32	246.03	383.92	-24.33	15.73	9.52	-0.08	101.76	-0.12	0.9162539576
4.442009745	2010-08-11 13:00:00	2017-10-23 12:00:00	1272.74	16.37	242.61	383.15	-27.64	15.87	8.66	-4.05	20.58	-0.04	0.8332842805
4.9399981432	2010-08-11 13:30:00	2017-10-23 12:30:00	629	16.4	237.83	382.25	-16.57	15.96	7.96	1.53	-70.71	-0.07	0.9151364946
5.427469085	2010-08-11 14:00:00	2017-10-23 13:00:00	475.88	16.43	240.24	382.24	-14.46	16.05	8.17	0.18	120.42	-0.17	0.9484270899
5.7829230866	2010-08-11 14:30:00	2017-10-23 13:30:00	586.52	16.47	245.61	382.34	-19.05	16.05	8.76	5.11	114.76	-0.07	1.010846055
4.8277499213	2010-08-11 15:00:00	2017-10-23 14:00:00	657.73	16.5	246.54	381.54	-23.85	16.15	7.96	13.01	-6.63	-0.18	1.0062940099
3.9944938084	2010-08-11 15:30:00	2017-10-23 14:30:00	525.68	16.53	250.98	382.42	-17.6	16.13	7.51	0.33	1.83	-0.05	1.0457899702
3.6197754086	2010-08-11 16:00:00	2017-10-23 15:00:00	401.94	16.56	252.3	384.55	-13.08	16.08	7.12	-8.4	-109.79	-0.07	0.9238166778
2.2231970321	2010-08-11 16:30:00	2017-10-23 15:30:00	367.97	16.57	243.3	384.56	-12.43	16	5.75	7.07	177.14	-0.06	0.677392985
1.71073915	2010-08-11 17:00:00	2017-10-23 16:00:00	202.5	16.58	229.92	386.82	-5.65	15.94	5.11	3.37	60.63	-0.09	0.5772247498
1.2661390326	2010-08-11 17:30:00	2017-10-23 16:30:00	230.63	16.58	234.54	387.56	-8.37	15.45	4.44	1.22	NA	-0.02	0.5738360082
0.7583280286	2010-08-11 18:00:00	2017-10-23 17:00:00	143.49	16.57	248.76	388.58	-3.68	15.59	3.65	0.62	NA	-0.05	0.5763843312
0.4948730254	2010-08-11 18:30:00	2017-10-23 17:30:00	80.48	16.57	275.09	390.68	1.41	15.31	3.7	1.84	NA	0.02	0.6341930205
0.3854597575	2010-08-11 19:00:00	2017-10-23 18:00:00	55.81	16.56	259.68	393.55	1.05	15.58	3.02	-10.13	112.83	0.34	0.6899133759
0.310267527	2010-08-11 19:30:00	2017-10-23 18:30:00	17.7	16.55	208.27	395.73	0.34	16.75	2.67	-14.2	148.53	0.02	0.7235407822
0.2441649567	2010-08-11 20:00:00	2017-10-23 19:00:00	6.58	16.54	179.89	397.79	1.44	16.89	2.47	-8.06	104.97	0.05	0.7213739347
0.1870259495	2010-08-11 20:30:00	2017-10-23 19:30:00	0.24	16.52	181.75	403.69	1.55	16.91	1.93	-0.53	75.7	0.44	0.6186273932
0.1458210856	2010-08-11 21:00:00	2017-10-23 20:00:00	0.03	16.5	167.98	402.48	3.25	16.81	1.79	0.06	75.78	1.37	0.6416439351
0.1305593942	2010-08-11 21:30:00	2017-10-23 20:30:00	0.01	16.49	177.5	405.68	3.25	16.28	2.09	1.13	-158.14	0.62	0.47253439
0.0855922524	2010-08-11 22:00:00	2017-10-23 21:00:00	-0.02	16.47	215.76	405.31	2.85	15.81	1.33	0.61	NA	0.54	0.2061727963
0.0505943376	2010-08-11 22:30:00	2017-10-23 21:30:00	0.03	16.46	218.04	403.51	2.03	15.45	1.78	-0.08	-155.52	0.36	0.1334420748
0.0343189393	2010-08-11 23:00:00	2017-10-23 22:00:00	0.05	16.44	200.61	404.37	3.91	15.42	1	-1.43	-35.6	0.78	0.1170392591
0.0242608451	2010-08-11 23:30:00	2017-10-23 22:30:00	0.01	16.43	180.84	410.02	4	15.81	1.01	-6.96	51.53	0.29	0.1109376444
0.0163546634	2010-08-12 00:00:00	2017-10-23 23:00:00	0.01	16.4	189.88	415.73	3.26	15.73	0.21	1.78	-39.29	0.2	0.1054694104
0.0148713431	2010-08-12 00:30:00	2017-10-23 23:30:00	-0.01	16.38	176.87	415.26	4.21	16.54	0.38	-11.9	NA	0.15	0.1006761464
0.0133820536	2010-08-12 01:00:00	2017-10-23 00:00:00	0.03	16.36	168.68	411.96	4.34	17.3	0.16	-21.03	NA	0.14	0.0974901802
0.0163042718	2010-08-12 01:30:00	2017-10-23 00:30:00	0.01	16.34	219.67	417.47	4.7	17.43	0.05	-7.79	27.39	0.16	0.0967416951
0.0247757394	2010-08-12 02:00:00	2017-10-23 01:00:00	0.04	16.31	187.24	423.25	4.85	17.43	-0.35	-1.85	-19.77	0.36	0.0967438943
0.0257609562	2010-08-12 02:30:00	2017-10-23 01:30:00	0.02	16.29	200.77	420.24	2.63	17.45	-0.12	-0.43	-1.29	0.38	0.0955055245
0.0363444486	2010-08-12 03:00:00	2017-10-23 02:00:00	0.01	16.27	197.66	419.79	3.85	17.41	-0.15	-1.14	-16.5	0.78	0.0945848052
0.0454642825	2010-08-12 03:30:00	2017-10-23 02:30:00	0.01	16.25	151.34	433.41	3.83	17.33	-0.3	-1.51	-60.55	0.73	0.0941186165
0.0497602827	2010-08-12 04:00:00	2017-10-23 03:00:00	0.01	16.23	159.17	425.08	3.11	17.39	-0.53	-0.5	-8.72	0.05	0.0940480678
0.0555281966	2010-08-12 04:30:00	2017-10-23 03:30:00	0	16.21	193.55	429.12	5.12	17.31	-0.53	-0.07	4.85	0.94	0.0943483953
0.0749736366	2010-08-12 05:00:00	2017-10-23 04:00:00	0.05	16.18	176.24	425.74	2.52	17.31	-0.75	-0.44	-9.99	0.61	0.0952052355
0.1066876291	2010-08-12 05:30:00	2017-10-23 04:30:00	1.51	16.16	161.49	420.88	5.43	17.34	-0.23	-0.65	-10.63	0.86	0.0973668911
0.1144895899	2010-08-12 06:00:00	2017-10-23 05:00:00	27.35	16.15	173.47	416.37	2.14	17.12	0.34	-1.05	-62.27	-0.12	0.1071149256
0.1175272744	2010-08-12 06:30:00	2017-10-23 05:30:00	54.51	16.13	177.46	412.92	2.09	16.98	0.33	-2.91	-75.74	0.98	0.1106989502
0.1210850153	2010-08-12 07:00:00	2017-10-23 06:00:00	63.86	16.12	173.55	412.22	-0.89	17.24	1.04	1.21	39.22	1.03	0.1132431644
0.1208546463	2010-08-12 07:30:00	2017-10-23 06:30:00	116.39	16.12	187.52	411.83	-2.18	17.22	1.53	0.68	36	0.21	0.116580682
0.1193727543	2010-08-12 08:00:00	2017-10-23 07:00:00	83.75	16.12	202.87	410.46	-1.98	17.28	1.87	0.83	31.06	0.09	0.1213748327
